pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
TOI-5126 c,TOI-5126,3.86,0.8586616190375187,0.0,971.0,0.1439,6150.0,1.2400000000000002,0.8,0.2510763354796865,0.08191012312658859,0.10074152703903969,0.12403527105027445,1.0,0.7241535641556569
TOI-5143 c,TOI-5143,16.25302201,1.269760544863939,0.0647,904.48,0.05602,5183.0,0.864,7.4,0.24634841850540173,0.07404990239606014,0.13380817619621854,7.523109316463483e-16,0.8786224462679074,0.9911666399093517
TOI-5153 b,TOI-5153,11.88151954,1.47932922708708,0.091,906.0,0.158,6300.0,1.2400000000000002,5.4,0.23887016802438962,0.07876226995601503,0.13298415335577887,3.1115964834359763e-07,0.8336013404157353,0.9469713892733644
TOI-5174 b,TOI-5174,5.351,0.6360475885193725,0.2021,808.37,0.102,5643.77,1.0,6.604000000000001,0.25346473394644314,0.08038163609362954,0.19203463245080604,0.053773764851371864,0.6675106057966674,0.9981668965103017
TOI-5181 A b,TOI-5181 A,13.34989601,0.5653138090500605,0.15,1585.0,0.0522,6060.0,1.25,4.1,0.19304726700854447,0.06046072254923312,0.001987337093042496,2.5216468301512596e-10,0.7408182206817179,0.9730735772444754
TOI-519 b,TOI-519,11.54525012,0.4446858212614457,0.33,687.0,0.0159,3322.0,0.3350000000000001,5.4,0.22804931628329422,0.09331698017420925,0.2790547777083413,1.6278768216571538e-07,0.5168513344916992,0.739395127885293
TOI-5205 b,TOI-5205,11.6,0.7929925155296614,0.02,737.0,0.0199,3430.0,0.392,6.539999999999999,0.2658537392729716,0.09674224828299166,0.241917219249855,2.9254509837765945e-07,0.9607894391523232,0.7543564513720877
TOI-521 b,TOI-521,1.98,1.5686159179138452,0.0,794.0,0.0195,3544.0,0.4199999999999999,0.8,0.3660955315163342,0.08922580643134466,0.20168961845796987,0.6567552654767395,1.0,0.5309304155552321
TOI-5210 b,TOI-5210,10.72699453,0.3104215594212703,0.066,1286.0,0.0557,5723.0,1.105,5.3,0.21438898210066637,0.06480860789962281,0.01804475342266835,1.4177854916950286e-06,0.8763409950793732,0.9956039791509561
TOI-5218 b,TOI-5218,9.86,1.269760544863939,0.0,783.0,0.0469,4230.0,0.739,6.7,0.27128784006020745,0.08859440370182341,0.2092245544565177,0.00011270612760505875,1.0,0.8795111892491885
TOI-5232 b,TOI-5232,12.778238,1.085189268335969,0.035,1772.0,0.05593,6500.0,1.3889999999999998,2.37,0.20595592439244137,0.05883693650529872,0.0003764688290348047,6.505304861228055e-09,0.9323938199059483,0.9202949611667233
TOI-5238 b,TOI-5238,5.22,0.6502396795486688,0.2518,1042.0,0.102,5631.0,1.0,5.539000000000001,0.21926809726836413,0.0828546658862599,0.07217400744707257,0.05971303289738715,0.6043510749442021,0.9984774827250738
TOI-5261 b,TOI-5261,11.60129502,2.631888840136646,0.1585,1244.0,0.05134,5790.0,1.037,4.2,0.2009910301357981,0.06576441440612978,0.0235230307564672,1.3263531178787253e-06,0.7283307551257017,0.9925938662134213
TOI-5293 A b,TOI-5293 A,11.9,0.4446858212614457,0.38,675.0,0.034,3586.0,0.54,2.9,0.2335399767163821,0.10577989208213417,0.28811453683589994,4.817530999649414e-08,0.46766642700990924,0.7772172794260723
TOI-530 b,TOI-530,9.30345398,0.6575200029167942,0.0,565.0,0.052,3659.0,0.53,5.162,0.31967550500052533,0.13781370280935473,0.3702933755783759,0.0001628561256489467,1.0,0.7883479389752743
TOI-5300 b,TOI-5300,9.86390302,0.7419373447293773,0.0,1043.0,0.0295,4610.0,0.67,7.301,0.23667148738310484,0.07189432455374187,0.0718196487740728,4.793846109428086e-05,1.0,0.9354397390355813
TOI-5301 b,TOI-5301,13.09208946,1.355835153635182,0.33,1648.0,0.073,6240.0,1.483,2.43,0.1683423662689282,0.059856049251825215,0.0011626535937668183,2.748628166817326e-09,0.5168513344916992,0.9541695163345212
TOI-5319 b,TOI-5319,2.83,1.1118575154181305,0.201,695.0,0.0506,3580.0,0.5,3.3300000000000005,0.314050237091108,0.157322196234652,0.2730372133198547,0.23099362438884263,0.6689807456903467,0.7763136563221298
TOI-532 b,TOI-532,5.82,1.000631880307906,0.0,867.0,0.0296,3927.0,0.639,7.1,0.265772150814919,0.08274389945197508,0.1551136537809276,0.07475969352306448,1.0,0.8308143385688294
TOI-5322 b,TOI-5322,16.6117094,0.1988508587451652,0.055,1350.0,0.0604,5692.0,0.998,9.7,0.2031312600670555,0.06359666430223736,0.011794755380871961,8.909240785907186e-18,0.8958341352965282,0.8834032518640162
TOI-5340 b,TOI-5340,15.07607904,0.3576744442718158,0.13,1566.0,0.0628,5990.0,1.35,3.5,0.19684603528339528,0.06067993930134601,0.0023247324878312,5.6428673907687476e-14,0.7710515858035663,0.9792171482559846
TOI-5344 b,TOI-5344,10.60369574,0.4725005094443227,0.054,689.0,0.04041,3747.0,0.612,10.9,0.25672908857365007,0.10487338425387638,0.27754847383613124,3.3898097559808604e-06,0.8976275964304349,0.6087284802076587
TOI-5349 b,TOI-5349,10.2,0.5068176023684519,0.03,719.0,0.0369,3751.0,0.61,9.0,0.26599044094453245,0.09835546899324468,0.2551388988977519,1.1682138928280997e-05,0.9417645335842487,0.7360251228624832
TOI-5350 b,TOI-5350,12.41955062,1.9501867058225737,0.0165,1195.0,0.0796,6220.0,1.167,3.1,0.2237246428586703,0.06691905448495862,0.03160635153764441,7.202726556806611e-08,0.967538559589032,0.9564751554016737
TOI-5386 A b,TOI-5386 A,14.70618268,0.2374408560150342,0.072,1488.0,0.04856,6094.0,1.165,3.4,0.20620390235305142,0.061574734799211564,0.004321942584070042,2.1074808235771302e-13,0.865887748059205,0.9698348472134719
TOI-5388.01,TOI-5388,0.99,2.5572273113676265,0.105686,488.0,0.024335855,3440.0,0.2919999999999999,4.627,0.4997891180267465,0.134599538179918,0.4219787567956704,0.9532966981682942,0.8094728869513367,0.7557796213606509
TOI-5398 b,TOI-5398,10.3,0.2546422183735807,0.13,947.0,0.098,6000.0,1.146,0.65,0.20270982155161765,0.07650013316257613,0.1119618399405607,3.888114742948253e-06,0.7710515858035663,0.7083837875627061
TOI-5398 c,TOI-5398,3.52,0.9162907318741552,0.14,1242.0,0.057,6000.0,1.146,0.65,0.20323371222279074,0.06567241381522103,0.023815341489766845,0.13938889556589254,0.7557837414557255,0.7083837875627061
TOI-540 b,TOI-540,0.903,1.7967470107390942,0.0,611.0,0.01223,3216.0,0.159,1.1,0.4587136911952559,0.12460189331687307,0.33648652322191697,0.8821631441395569,1.0,0.5454876890095965
TOI-544 b,TOI-544,2.018,1.075002423028976,0.0,999.0,0.0225,4169.0,0.631,9.0,0.3209760496692782,0.06963989348471403,0.08865993519889817,0.4706049022499218,1.0,0.8031612269991932
TOI-544 c,TOI-544,4.92,0.6891391591624065,0.32,437.426,0.102,4169.0,0.631,9.0,0.3189218875243594,0.1665891210352871,0.45061371120578675,0.07458451128169026,0.5272924240430485,0.8031612269991932
TOI-5489 b,TOI-5489,1.4,1.8066480817218056,0.0365,624.0,0.102,3547.0,0.41,6.916,0.6087362966269148,0.4731319320503263,0.32672046996937953,0.9568113790033415,0.9296008300257927,0.77137644113708
TOI-5489 c,TOI-5489,1.28,1.9035989509835904,0.0389999999999999,536.0,0.102,3547.0,0.41,6.4510000000000005,0.6328561501686557,0.4731319320503263,0.39066678072312283,0.9997959600109938,0.9249644265435395,0.77137644113708
TOI-5542 b,TOI-5542,11.30986153,0.9555114450274363,0.018,441.0,0.332,5700.0,0.89,10.8,0.3178674835421655,0.08066591754043549,0.44876330950296156,1.0116304781121038e-06,0.9646402934831231,0.8097935335286472
TOI-5573 b,TOI-5573,9.75,0.5074198306311578,0.072,528.0,0.0712,3790.0,0.619,9.7,0.31005004541784326,0.15677736066333464,0.3961151585594785,3.865109450053082e-05,0.865887748059205,0.6955267452098588
TOI-558 b,TOI-558,12.17295304,1.5040773967762742,0.298,1061.0,0.1291,6466.0,1.3490000000000002,1.79,0.18476287608046094,0.07125089020487721,0.06566037336672012,1.1357953706550973e-07,0.5510112789913407,0.883088205520324
TOI-559 b,TOI-559,12.22899794,1.908059924924216,0.151,1180.0,0.0723,5925.0,1.026,6.8,0.20455561549822565,0.06734881828007731,0.0344938129586197,1.4576973082228025e-07,0.7393380648895319,0.984262402176443
TOI-5592 b,TOI-5592,17.14974047,0.1988508587451652,0.062,1789.0,0.03935,6237.0,1.194,3.6,0.20442619383316935,0.058732378990273434,0.0003201375916873274,4.094201899645448e-19,0.8833798408827509,0.954518427003767
TOI-5616 b,TOI-5616,10.78,1.269760544863939,0.0,939.0,0.0272,3996.0,0.6660000000000001,7.2,0.23990594874853627,0.0763932375429173,0.11588033900987427,8.504589957326024e-06,1.0,0.8419652993805518
TOI-5634 A b,TOI-5634 A,10.42,1.269760544863939,0.0,837.0,0.0272,3896.0,0.556,7.4,0.25608287938369695,0.08607081340718968,0.17348577341592547,2.4449408239168117e-05,1.0,0.8258176145555134
TOI-564 b,TOI-564,11.43318,0.9932517730102834,0.072,1714.0,0.02734,5640.0,0.998,7.3,0.20732516164863607,0.05928193650631949,0.000645635596426913,7.176079683586019e-07,0.865887748059205,0.9982615664480334
TOI-5678 b,TOI-5678,4.91,0.6564831961883539,0.14,513.0,0.249,5485.0,0.905,8.5,0.34645266659568874,0.16763888119950449,0.40609844209371676,0.07005703395097285,0.7557837414557255,0.9666466671666583
TOI-5688 A b,TOI-5688 A,10.3,0.4762341789963716,0.128,742.0,0.03379,3713.0,0.6000000000000001,7.2,0.24999627736198748,0.09524868650431531,0.23828203031192086,8.178448252408396e-06,0.7741419687922484,0.7967289693862158
TOI-5704 b,TOI-5704,3.2274,1.000631880307906,0.0365,949.07,0.102,4590.0,0.73,7.614,0.2918944085091115,0.12698009252254702,0.11096246135346059,0.16736992561242223,0.9296008300257927,0.9327669266279117
TOI-5713 b,TOI-5713,1.77,1.55814461804655,0.24,347.2,0.06008,3225.0,0.2653,4.5,0.5741881142564035,0.4659669275806874,0.5147221054620504,0.7393855612644185,0.6187833918061408,0.726637118041525
TOI-5716 b,TOI-5716,0.96,1.827769906751088,0.0601,400.0,0.102,3436.0,0.19,3.15,0.8136228885368187,0.9964755513572974,0.4682044096994376,0.9180503738579002,0.8867430703670404,0.7552096132862129
TOI-5720 b,TOI-5720,1.09,1.269760544863939,0.060426,708.0,0.018288,3325.0,0.383,5.0,0.4044846101628159,0.09714281167844885,0.2633094544617563,0.7103036410980382,0.886165102323218,0.7398002400799026
TOI-5726.01,TOI-5726,2.554,1.2029723039923526,0.0,1093.03,0.062186,5874.0,1.06,3.688,0.2985160880743859,0.06694944446913784,0.05569767867715089,0.31191789992649205,1.0,0.9877578285560151
TOI-5728 b,TOI-5728,1.31,1.8794650496471603,0.0273,382.0,0.102,3419.0,0.36,6.339699999999999,0.6979459747300774,0.5975263672489155,0.47542301871030623,0.9999489821948302,0.9468638177415739,0.7527981330225695
TOI-5734 b,TOI-5734,2.76,1.1314021114911006,0.0632,788.0,0.0607,4790.0,0.736,6.058,0.31762472242478407,0.0937691192210293,0.20578459645106234,0.2473608942268593,0.8812622713644874,0.9576097560283763
TOI-5736 b,TOI-5736,1.56,1.6882490928583902,0.098,1311.0,0.102,3949.0,0.57,3.895,0.42126743637352176,0.22407484707298894,0.015329944897003758,0.8668543520811829,0.8220122346781865,0.8343665978966945
TOI-5786 b,TOI-5786,8.54,0.494696241836107,0.14493,1040.0,0.114,6235.0,1.23,2.5,0.2139469753894439,0.07226964212851844,0.07288661200780694,0.0005953539460871505,0.7483683318113514,0.9547504367215816
TOI-5788 b,TOI-5788,1.528,1.907193228976987,0.061,910.0,0.064,5615.0,0.87,5.72,0.44163273654521623,0.07341096138622841,0.13083081152784634,0.9741687165555388,0.8851483685026271,0.9988261701670418
TOI-5788 c,TOI-5788,2.272,1.3943838031771765,0.046,667.0,0.1197,5615.0,0.87,5.72,0.3915280311390739,0.09634952756477946,0.2941700785146574,0.4658502244576175,0.9121051495450904,0.9988261701670418
TOI-5789 b,TOI-5789,1.26,1.9198594718553708,0.0,1201.0,0.03608,5185.0,0.821,9.4,0.42053132390102127,0.0664945303244159,0.03050820300457444,0.9991843394958797,1.0,0.8979431963715616
TOI-5789 c,TOI-5789,2.86,0.7701082216960736,0.067,718.0,0.1009,5185.0,0.821,9.4,0.3050913764221428,0.09848179235080907,0.2558790759781128,0.14699827003670907,0.874590064603334,0.8979431963715616
TOI-5789 d,TOI-5789,1.91,1.4770487243883548,0.096,545.0,0.1756,5185.0,0.821,9.4,0.45035867642579974,0.14906520667196924,0.38444302496539595,0.6487504568146856,0.8253068684916823,0.8979431963715616
TOI-5789 e,TOI-5789,3.43,0.947789398933526,0.071,424.0,0.2901,5185.0,0.821,9.4,0.4115218444619777,0.2599643864479524,0.45730701629714127,0.1482555492258073,0.867621256485914,0.8979431963715616
TOI-5795 b,TOI-5795,5.62,0.5481214085096876,0.25,1136.78,0.064,5715.0,0.901,10.2,0.18801652904232458,0.06867976198275216,0.04402722520255981,0.03697096234286818,0.6065306597126334,0.8492454760788439
TOI-5799 b,TOI-5799,1.733,1.578978704949392,0.0942699999999999,505.0,0.0348,3452.0,0.325,9.6,0.4611653334339085,0.16566669378362026,0.4112887811993323,0.7623008635636083,0.8281673760810563,0.6508288498898095
TOI-5799 c,TOI-5799,1.76,1.5644405465033646,0.0832,337.0,0.0782,3452.0,0.325,9.6,0.609923590468601,0.46612764389609324,0.5913705321969812,0.7459132436085164,0.8467074834503884,0.6508288498898095
TOI-5800 b,TOI-5800,2.46,1.4951487660319729,0.3,1108.0,0.0344,4850.0,0.7779999999999999,8.1,0.27583442154288434,0.06917514008613809,0.051461295087916234,0.4406397269122762,0.5488116360940264,0.9574868974889903
TOI-5803 b,TOI-5803,3.2732,0.9858167945227652,0.0,678.87,0.102,5134.0,0.87,1.719,0.334436036557544,0.10731479507648906,0.28518912184369966,0.1618587484930512,1.0,0.9320682812123766
TOI-5817 b,TOI-5817,3.08,1.075002423028976,0.2,950.0,0.1223,5770.0,0.97,9.7,0.24840744436221862,0.0764337648321534,0.11051541057181058,0.1948544109344066,0.6703200460356393,0.88023887237567
TOI-5938 b,TOI-5938,3.82,0.8671004876833832,0.0356999999999999,1077.0,0.0308,4650.0,0.744,7.077000000000001,0.2525433677255988,0.07153432729446849,0.06052736630732894,0.1259937655937457,0.931089381877758,0.9406682028917766
TOI-6000 b,TOI-6000,0.94,1.8164520818184269,0.0411,1120.0,0.102,3419.0,0.37,5.619,0.5728400024627158,0.606599260462576,0.048250441279012624,0.9053953270296105,0.9210877227288202,0.7527981330225695
TOI-6002 b,TOI-6002,1.65,1.631199404215613,0.15,321.4,0.05722,3229.0,0.2101,6.35,0.6912355328779756,0.5841282444893424,0.708609981800177,0.8142067090055463,0.7408182206817179,0.7271498798738041
TOI-6008 b,TOI-6008,1.03,1.269760544863939,0.06567,707.0,0.010777,3075.0,0.23,3.0,0.3996917234998952,0.10247568627052225,0.26405518051886423,0.6964607334112969,0.8769195710451921,0.7082733438871773
TOI-6016 b,TOI-6016,13.67495645,0.5933268452777344,0.0,1890.0,0.055,6110.0,1.31,0.3,0.18415955597741562,0.060870338208197636,0.00011774664646979879,6.800121315057928e-11,1.0,0.6282550092932875
TOI-6029 b,TOI-6029,14.39233122,0.6719235441083187,0.091,1484.0,0.102,6223.0,1.548,2.31,0.20169722268020202,0.06311312849316499,0.004457018182180383,3.2814322610499308e-12,0.8336013404157353,0.9513323911981935
TOI-6034 b,TOI-6034,11.92,0.598836501088704,0.04,714.0,0.02949,3635.0,0.514,7.8,0.27010154648280577,0.09889268701086859,0.2588451414503252,6.575285515316519e-08,0.9231163463866358,0.784661728771858
TOI-6038 A b,TOI-6038 A,6.41,0.9631743177730056,0.0803,1439.0,0.069,6110.0,1.291,3.65,0.2134176662663844,0.06221941315301247,0.006257671170611835,0.04043843668022102,0.8516326560480411,0.9682550092932876
TOI-6041 b,TOI-6041,4.55,1.0260415958332745,0.1875,605.6,0.1651,5445.0,0.8850000000000001,7.9,0.3283091077626158,0.12599977145268607,0.3405227624478104,0.15188224558192587,0.6872892787909722,0.9997312014674067
TOI-6041 c,TOI-6041,10.5,0.3148107398400335,0.19421,403.5,0.3721,5445.0,0.8850000000000001,7.9,0.39043242444083004,0.3027715515300923,0.4667038102553579,2.8085198253175354e-06,0.6781274699075257,0.9997312014674067
TOI-6054.01,TOI-6054,2.64,1.547562508716013,0.164,1360.0,0.0763,6047.0,1.1069999999999998,6.0,0.27757473279195527,0.06343649697663428,0.011011112315974132,0.41578010583825686,0.7203630197053014,0.9742685763295822
TOI-6054.02,TOI-6054,2.82,1.1786549963416462,0.332,1143.0,0.1079,6047.0,1.1069999999999998,6.0,0.23376746822997616,0.0683633584495799,0.04253843832784099,0.25150009856010547,0.5147880584568362,0.9742685763295822
TOI-6086 b,TOI-6086,1.18,1.9300710850255671,0.0279259999999999,634.0,0.01541,3200.0,0.254,2.0,0.48653707734529855,0.11796836775168763,0.3191719460574937,0.9927067753225665,0.9456790860385638,0.7234589844946475
TOI-6109 b,TOI-6109,4.8704,0.6931471805599453,0.0876,700.0,0.0599,5660.0,1.03,0.075,0.25226940608640547,0.06973868990917673,0.2692876053769712,0.07668479085366732,0.8392891461530747,0.6127309048790985
TOI-6109 c,TOI-6109,4.8326,0.6981347220709844,0.1131,786.0,0.0786,5660.0,1.03,0.075,0.23509043964929938,0.07588145138532724,0.207157624275087,0.07856788853944643,0.7975585739986396,0.6127309048790985
TOI-6130 b,TOI-6130,14.3474953,0.494696241836107,0.036,1750.0,0.036,6110.0,1.31,0.3,0.17627648837571835,0.05794893330737759,0.0004630848285912687,2.6953887308429914e-12,0.9305308958112057,0.6282550092932875
TOI-615 b,TOI-615,18.97680433,0.0806579030174544,0.39,1666.0,0.0678,6850.0,1.449,1.7,0.14767011160012156,0.05972053398913557,0.0009930045562510953,1.7158527438005925e-24,0.4584060113052235,0.8067907243433898
TOI-620 b,TOI-620,3.76,0.8796267475025636,0.22,603.6,0.04825,3708.0,0.577,7.2,0.29969027822488686,0.12682969880819198,0.34201410312575736,0.12898948010365918,0.6440364210831414,0.7959481973153435
TOI-622 b,TOI-622,9.2362001,0.4101209196443584,0.42,1388.0,0.0708,6400.0,1.3130000000000002,0.9,0.1389922554220821,0.06321827272174281,0.009052853151834248,0.00010392941077346822,0.43171052342907973,0.7141080845645089
TOI-6223 b,TOI-6223,5.07,0.6693666518945418,0.0822199999999999,714.0,0.04018,3895.0,0.5819999999999999,9.8,0.26784091457599296,0.09804709273572233,0.2588451414503252,0.0670530855566287,0.8483686575367588,0.7056566389090719
TOI-6255 b,TOI-6255,1.079,1.9878743481543453,0.0,1256.46,0.102,3421.0,0.353,7.85,0.5943897189902689,0.6242887403429428,0.021768771377794136,0.9756918845710523,1.0,0.7530809011157997
TOI-628 b,TOI-628,11.88154,2.0255131996542803,0.072,1586.0,0.0486,6250.0,1.311,1.28,0.18914721242230115,0.0604735441549205,0.001970879664764476,5.057129175131977e-07,0.865887748059205,0.8089987610338383
TOI-6303 b,TOI-6303,11.59,2.2844211223663744,0.02,541.0,0.0761,3977.0,0.644,6.4,0.3307607552408522,0.15424867119853805,0.3872210034668955,1.3779038255884206e-06,0.9607894391523232,0.8388924995864255
TOI-6324 b,TOI-6324,1.059,1.8578592709325787,0.0,1216.0,0.102,3247.0,0.269,2.817,0.6746496461480451,0.8637055236705616,0.027899394146775128,0.962153457218625,1.0,0.7294717288292982
TOI-6330 b,TOI-6330,10.89,2.6789646202071133,0.34,495.0,0.05763,3539.0,0.531,7.6,0.29287293046145113,0.1736600664839837,0.417635105705636,1.3105183275668488e-05,0.5066169923655895,0.7701881049243378
TOI-6383 A b,TOI-6383 A,11.29,0.8153648132841945,0.05,745.0,0.02292,3444.0,0.4580000000000001,6.58,0.25690052688636367,0.0907262396931304,0.23610948062782688,8.496850523582317e-07,0.9048374180359595,0.7563506109620486
TOI-640 b,TOI-640,19.2794468,0.1292723357041391,0.013,1816.0,0.06608,6460.0,1.536,1.99,0.2101807457606012,0.059009102891776556,0.00024656120342100396,3.6843046597958042e-25,0.9743350896087494,0.9203241048674918
TOI-6420 b,TOI-6420,11.93756445,2.2407096892759584,0.078,1213.0,0.0753,6020.0,1.165,4.4,0.21358852570254042,0.0664680703945813,0.02840586387773039,4.1530917158371384e-07,0.8555591903710185,0.9766723299606819
TOI-6448 b,TOI-6448,8.47398941,0.3974329364109001,0.2,745.0,0.131,5910.0,1.03,0.034,0.21851074592673075,0.09466972161498545,0.23610948062782688,0.0005181318344249483,0.6703200460356393,0.5921334223408019
TOI-6478 b,TOI-6478,4.6,0.7323678937132266,0.1609999999999999,204.4,0.1136,3230.0,0.23,6.0,0.6965846078462858,0.9388993957027275,0.818707726599363,0.09047621684208197,0.724698190329903,0.727278252990837
TOI-654.01,TOI-654,2.378,1.5238800240724537,0.0,794.0,0.01944,3521.0,0.4189999999999999,2.73,0.354249393801519,0.08962817043512761,0.20168961845796987,0.47852216504778633,1.0,0.7675269652517458
TOI-663 b,TOI-663,2.27,1.1216775615991057,0.1639999999999999,674.0,0.0295,3681.0,0.514,2.5035,0.3331436183944417,0.09674657188882457,0.2888709282857823,0.37926719901402367,0.7203630197053015,0.7917484438857263
TOI-663 c,TOI-663,2.26,1.0043016091968684,0.1152,553.0,0.0437,3681.0,0.514,3.755500000000001,0.36798081695213963,0.12637663893157453,0.37883304685880503,0.35222150980579986,0.7942158526165467,0.7917484438857263
TOI-663 d,TOI-663,1.92,1.6094379124341005,0.0522399999999999,482.0,0.0576,3681.0,0.514,3.712,0.4723693960499676,0.16159316392364373,0.4256340644271704,0.7007457343651412,0.9007928130829876,0.7917484438857263
TOI-6651 b,TOI-6651,5.09,1.258460989610006,0.091,1493.0,0.0633,5940.0,1.323,3.71,0.23936140147656249,0.06149584609363521,0.004158255346405527,0.17561276665132194,0.8336013404157353,0.9831560413535085
