pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age
Kepler-1901 b,Kepler-1901,1.47418907,1.749199854809259,0.0,1132.0,0.0453,5696.0,1.022,0.7
Kepler-1902 b,Kepler-1902,1.17563613,1.928618651945252,0.0,601.0,0.0385,3729.0,0.52,4.321
Kepler-1903 b,Kepler-1903,2.28642395,1.3056264580524355,0.0,769.0,0.1321,6347.0,1.053,0.23
Kepler-1904 b,Kepler-1904,1.3904994,1.81319474994812,0.0,567.0,0.0436,3805.0,0.526,5.83
Kepler-1905 b,Kepler-1905,1.4460734,1.7732559976634952,0.0,1212.0,0.0451,5788.0,1.038,0.3
Kepler-1906 b,Kepler-1906,2.77615754,1.128171090909654,0.0,901.0,0.0738,5868.0,0.987,0.5
Kepler-1907 b,Kepler-1907,0.86973029,1.7783364488959144,0.0,856.0,0.05444,5159.0,0.752,14.0
Kepler-1907 c,Kepler-1907,1.15547044,1.918392120161421,0.0,620.0,0.10371,5159.0,0.752,14.0
Kepler-1909 b,Kepler-1909,1.09217411,1.888583653863595,0.0,1031.0,0.0306,4935.0,0.663,13.9
Kepler-191 b,Kepler-191,1.34,1.8547342683894437,0.0,722.0,0.087,5282.0,0.857,1.0
Kepler-191 c,Kepler-191,1.86,1.5085119938441398,0.0,596.0,0.128,5282.0,0.857,1.0
Kepler-191 d,Kepler-191,2.28,1.308332819650179,0.0,857.0,0.06104,5215.0,0.8400000000000001,4.9
Kepler-1910 b,Kepler-1910,1.184,1.9300710850255671,0.0,645.0,0.0536,4234.0,0.636,13.9
Kepler-1911 b,Kepler-1911,1.011,1.851599469584072,0.0,987.0,0.0636,5721.0,0.954,6.228
Kepler-1912 b,Kepler-1912,1.35670508,1.840549633397487,0.0,976.0,0.06489,5734.0,0.977,2.24
Kepler-1913 b,Kepler-1913,1.51852059,1.7191887763932197,0.0,818.0,0.1209,6214.0,1.169,1.717
Kepler-1914 b,Kepler-1914,2.9429803,1.075002423028976,0.0,585.0,0.1954,5982.0,1.0469999999999997,2.343
Kepler-1915 b,Kepler-1915,3.21798413,0.9969486348916092,0.0,809.0,0.114,6020.0,1.03,4.316
Kepler-1916 b,Kepler-1916,2.61757235,1.1786549963416462,0.0,635.0,0.2053,6246.0,1.18,1.34
Kepler-1917 b,Kepler-1917,1.88971288,1.4906543764441331,0.0,675.0,0.103,5530.0,0.8819999999999999,1.403
Kepler-1918 b,Kepler-1918,2.29763023,1.3001916620664788,0.0,497.0,0.2524,5889.0,0.967,2.055
Kepler-1919 b,Kepler-1919,2.62390658,1.175573329804238,0.0,479.0,0.2107,5513.0,0.8680000000000001,3.053
Kepler-192 b,Kepler-192,2.74,1.1378330018213914,0.0,803.0,0.09,5479.0,1.028,2.95
Kepler-192 c,Kepler-192,2.79,1.1216775615991057,0.0,623.0,0.15,5479.0,1.028,2.95
Kepler-192 d,Kepler-192,1.02,1.8547342683894437,0.0,926.0,0.0686,5487.0,0.94,6.76
Kepler-1920 b,Kepler-1920,2.95415848,1.0715836162801904,0.0,660.0,0.2043,6277.0,1.2390000000000003,1.3059999999999998
Kepler-1921 b,Kepler-1921,2.89459458,1.091923300517313,0.0,967.0,0.15865,6120.0,1.251,3.39
Kepler-1921 c,Kepler-1921,1.41,1.7984040119467235,0.0,1791.0,0.0454,6120.0,1.251,3.39
Kepler-1922 b,Kepler-1922,2.29064904,1.3029127521808397,0.0,740.0,0.1077,5931.0,0.9529999999999998,2.5740000000000007
Kepler-1923 b,Kepler-1923,1.95958179,1.4562867329399256,0.0,553.0,0.2846,5881.0,1.109,4.759
Kepler-1924 b,Kepler-1924,2.65446572,1.1662709371419244,0.0,821.0,0.1216,5726.0,1.018,6.614000000000002
Kepler-1925 b,Kepler-1925,3.00177922,1.0612565021243408,0.0,531.0,0.2588,5856.0,1.057,3.576
Kepler-1926 b,Kepler-1926,2.31495961,1.2919836816486496,0.0,451.0,0.2197,5256.0,0.768,4.9268
Kepler-1927 b,Kepler-1927,3.40627075,0.9555114450274363,0.0,677.0,0.3873299999999999,6056.0,1.408,2.88
Kepler-1928 b,Kepler-1928,1.992,1.4398351280479205,0.43,621.0,0.194,5720.0,1.01,0.105
Kepler-1929 b,Kepler-1929,3.07250761,1.0402767116551463,0.0,566.0,0.30883,5786.0,1.006,6.92
Kepler-193 b,Kepler-193,2.39,1.264126727145683,0.0,979.0,0.106,6335.0,1.051,0.3
Kepler-193 c,Kepler-193,2.75,1.1346227261911428,0.0,595.0,0.286,6335.0,1.051,0.3
Kepler-1930 b,Kepler-1930,1.52955541,1.7101878155342436,0.0,643.0,0.10233,5083.0,0.8440000000000001,0.62
Kepler-1931 b,Kepler-1931,2.65323514,1.169381359556317,0.0,619.0,0.23329,6167.0,1.174,4.57
Kepler-1932 b,Kepler-1932,1.51482218,1.7227665977411035,0.0,1891.0,0.0123,5278.0,0.911,1.45
Kepler-1933 b,Kepler-1933,1.17984089,1.9300710850255671,0.0,1058.0,0.05605,5661.0,0.964,1.86
Kepler-1934 b,Kepler-1934,0.91307734,1.803358605071407,0.0,1700.0,0.02466,5925.0,0.968,3.16
Kepler-1935 b,Kepler-1935,2.50271696,1.2208299213923592,0.0,1083.0,0.0463,5570.0,0.8450000000000001,7.6626
Kepler-1936 b,Kepler-1936,3.16615594,1.0188473201992472,0.0,524.0,0.52662,6501.0,1.419,2.57
Kepler-1937 b,Kepler-1937,3.0229133,1.0543120297715298,0.0,1014.0,0.0915,6457.0,1.19,2.45
Kepler-1938 b,Kepler-1938,1.82828927,1.5260563034950494,0.0,527.0,0.0938,4522.0,0.646,4.226
Kepler-1939 b,Kepler-1939,1.16480773,1.922787731634459,0.0,816.0,0.0334,4353.0,0.648,5.579
Kepler-194 b,Kepler-194,1.51,1.724550719534605,0.0,1648.0,0.032,6089.0,0.94,2.5
Kepler-194 c,Kepler-194,2.59,1.1878434223960523,0.0,815.0,0.131,6089.0,0.94,2.5
Kepler-194 d,Kepler-194,2.4,1.258460989610006,0.0,562.0,0.275,6089.0,0.94,2.5
Kepler-1940 b,Kepler-1940,1.54732469,1.6974487897568138,0.0,885.0,0.0525,5431.0,0.8019999999999999,2.6169999999999995
Kepler-1941 b,Kepler-1941,2.64976949,1.169381359556317,0.0,666.0,0.2054,6404.0,1.175,1.3609
Kepler-1942 b,Kepler-1942,2.1170287,1.3787660946990992,0.0,1012.0,0.0516,5834.0,0.852,3.339
Kepler-1943 b,Kepler-1943,1.54869189,1.6992786164338898,0.0,1098.0,0.05975,6032.0,1.055,5.25
Kepler-1944 b,Kepler-1944,2.75971163,1.1314021114911006,0.0,801.0,0.0918,5585.0,1.064,1.6689999999999998
Kepler-1945 b,Kepler-1945,1.289,1.8976198599275325,0.0,808.0,0.0597,4991.0,0.7670000000000001,7.840000000000001
Kepler-1946 b,Kepler-1946,2.48812698,1.2267122912954256,0.0,1143.0,0.0394,5505.0,0.887,5.333
Kepler-1947 b,Kepler-1947,1.0101666,1.8531680973566984,0.0,1298.0,0.07375,6040.0,0.984,0.98
Kepler-1948 b,Kepler-1948,1.03283226,1.8625285401162623,0.0,399.0,0.1022,3872.0,0.585,3.568
Kepler-1949 b,Kepler-1949,2.21964541,1.332366019094335,0.0,1709.0,0.0352,6028.0,1.194,3.867
Kepler-195 b,Kepler-195,2.03,1.420695787837223,0.0,751.0,0.077,5329.0,0.867,2.19
Kepler-195 c,Kepler-195,1.55,1.6974487897568138,0.0,469.0,0.197,5329.0,0.867,2.19
Kepler-1950 b,Kepler-1950,1.52696349,1.713797927758343,0.0,752.0,0.0871,5455.0,0.7590000000000001,5.933
Kepler-1951 b,Kepler-1951,2.32107188,1.2919836816486496,0.0,728.0,0.1435,5468.0,0.9230000000000002,10.968
Kepler-1952 b,Kepler-1952,1.23923346,1.943048916774281,0.0,725.0,0.1724,5973.0,0.922,6.952000000000001
Kepler-1953 b,Kepler-1953,1.28574667,1.900613874140137,0.0,731.0,0.0607,4858.0,0.7859999999999999,3.215
Kepler-1954 b,Kepler-1954,1.80235934,1.5390154481375546,0.0,949.0,0.0625,5840.0,0.942,3.717
Kepler-1955 b,Kepler-1955,1.16654878,1.9242486522741336,0.0,853.0,0.11959,5825.0,1.049,4.37
Kepler-1956 b,Kepler-1956,1.08940238,1.888583653863595,0.0,674.0,0.0563,4391.0,0.671,6.016
Kepler-1957 b,Kepler-1957,0.94374867,1.8180767775454283,0.0,1099.0,0.0299,4904.0,0.745,7.845000000000001
Kepler-1958 b,Kepler-1958,2.05124311,1.4085449700547104,0.0,806.0,0.0856,5749.0,0.961,2.794
Kepler-1959 b,Kepler-1959,1.14315727,1.913977101952304,0.0,811.0,0.0617,5071.0,0.768,10.157000000000002
Kepler-196 b,Kepler-196,1.9,1.4861396960896067,0.0,536.0,0.138,5128.0,0.839,3.09
Kepler-196 c,Kepler-196,2.24,1.324418957401803,0.0,407.0,0.24,5128.0,0.839,3.09
Kepler-196 d,Kepler-196,2.66065673,1.1662709371419244,0.0,297.0,0.4545,5132.0,0.8049999999999999,3.09
Kepler-1960 b,Kepler-1960,1.30749704,1.8809906029559975,0.0,1547.0,0.0354,6371.0,1.117,1.7599
Kepler-1961 b,Kepler-1961,1.6187808,1.6505798557652755,0.0,866.0,0.0588,5401.0,0.8709999999999999,1.6350000000000002
Kepler-1962 b,Kepler-1962,1.21463929,1.943048916774281,0.0,901.0,0.0783,5700.0,1.003,3.502
Kepler-1963 b,Kepler-1963,0.74437023,1.7029282555214391,0.0,1448.0,0.02915,5726.0,0.915,4.07
Kepler-1964 b,Kepler-1964,1.7810587,1.5539252025038417,0.0,986.0,0.0322,4803.0,0.752,4.987
Kepler-1965 b,Kepler-1965,1.35415138,1.8421356765531216,0.0,492.0,0.22971,5852.0,0.9280000000000002,4.57
Kepler-1966 b,Kepler-1966,1.10479327,1.8961194845522975,0.0,733.0,0.0763,5009.0,0.797,8.075
Kepler-1967 b,Kepler-1967,0.73022577,1.695615608675153,0.0,1086.0,0.06686,4970.0,0.996,6.92
Kepler-1968 b,Kepler-1968,1.50004034,1.7334238922150915,0.0,744.0,0.0696,5008.0,0.8440000000000001,4.5902
Kepler-1969 b,Kepler-1969,1.68161001,1.6114359150967734,0.0,999.0,0.0717,6046.0,1.111,0.9377
Kepler-197 b,Kepler-197,1.02,1.8547342683894437,0.02,1142.0,0.06,6004.0,0.857,5.37
Kepler-197 c,Kepler-197,1.23,2.815408719422709,0.08,930.0,0.09,6004.0,0.857,5.37
Kepler-197 d,Kepler-197,1.22,1.9444805562457188,0.03,810.0,0.119,6004.0,0.857,5.37
Kepler-197 e,Kepler-197,0.91,1.80005827204275,0.38,691.0,0.164,6004.0,0.857,5.37
Kepler-1972 b,Kepler-1972,0.802,3.144152278672264,0.067,1084.0,0.08006,5818.0,1.12,7.4
Kepler-1972 c,Kepler-1972,0.868,2.9652730660692823,0.043,1215.0,0.10493,5818.0,1.12,7.4
Kepler-1976 b,Kepler-1976,12.21,1.269760544863939,0.0,1103.0,0.0565,5712.0,0.976,0.3
Kepler-1977 b,Kepler-1977,1.66,1.623340817603092,0.0,798.0,0.0486,4805.0,0.769,1.3
Kepler-1978 b,Kepler-1978,2.67,1.1631508098056809,0.0,676.0,0.0914,5251.0,0.8690000000000001,0.6
Kepler-198 b,Kepler-198,2.82,1.11514159061932,0.0,655.0,0.131,5574.0,0.995,0.51
Kepler-198 c,Kepler-198,2.47,1.2325602611778486,0.0,465.0,0.259,5574.0,0.995,0.51
Kepler-198 d,Kepler-198,1.53,1.7119945007591926,0.0,1562.0,0.02342,5636.0,0.97,3.72
Kepler-1980 b,Kepler-1980,2.21,1.3376291891386096,0.0,564.0,0.2049,5819.0,1.049,3.427
Kepler-1981 b,Kepler-1981,9.23,0.3625576070968879,0.0,390.0,1.3292,5874.0,1.519,3.4082100000000004
Kepler-1982 b,Kepler-1982,0.77,1.7209792871670078,0.0,1282.0,0.0511,6202.0,1.213,2.63
Kepler-1983 b,Kepler-1983,2.33,1.2864740258376797,0.0,807.0,0.0689,5135.0,0.812,13.7
Kepler-1984 b,Kepler-1984,6.81,0.5001690435774618,0.0,675.0,0.0238,3638.0,0.45,13.8
Kepler-1985 b,Kepler-1985,2.27,1.3110318766193438,0.0,1129.0,0.0426,5370.0,0.877,9.776000000000002
Kepler-1986 b,Kepler-1986,1.89,1.4906543764441331,0.0,579.0,0.1307,5549.0,0.776,5.449
Kepler-1987 b,Kepler-1987,1.23,1.94876321803772,0.0,997.0,0.0318,4769.0,0.799,3.708
Kepler-1987 c,Kepler-1987,1.33,1.8625285401162623,0.0,860.0,0.0427,4769.0,0.799,3.5819999999999994
Kepler-1987 d,Kepler-1987,2.66,1.1662709371419244,0.0,744.0,0.0571,4769.0,0.799,2.94
Kepler-1987 e,Kepler-1987,1.92,1.4770487243883548,0.0,643.0,0.0765,4769.0,0.799,3.241
Kepler-1988 b,Kepler-1988,1.53,1.7119945007591926,0.0,1105.0,0.1038,6033.0,1.1270000000000002,5.101000000000001
Kepler-1989 b,Kepler-1989,4.62,0.7323678937132266,0.0,904.0,0.0918,6032.0,0.999,4.328
Kepler-199 b,Kepler-199,3.11,1.0296194171811583,0.0,595.0,0.158,5644.0,0.96,1.45
Kepler-199 c,Kepler-199,3.25,0.9932517730102834,0.0,420.0,0.316,5644.0,0.96,1.45
Kepler-1990 b,Kepler-1990,3.27,0.9858167945227652,0.0,1554.0,0.0286,5751.0,1.028,2.5
Kepler-1990 c,Kepler-1990,0.98,1.8373699804801076,0.0,1170.0,0.0504,5751.0,1.028,2.5
Kepler-1991 b,Kepler-1991,1.47,1.752672080520008,0.0,760.0,0.1065,5478.0,0.914,6.76
Kepler-1991 c,Kepler-1991,2.57,1.1969481893889715,0.0,634.0,0.1528,5478.0,0.914,6.76
Kepler-1992 b,Kepler-1992,0.91,1.80005827204275,0.0,637.0,0.1169,5383.0,0.8739999999999999,13.49
Kepler-1993 b,Kepler-1993,4.15,0.8064758658669486,0.0,903.0,0.1943,5159.0,1.3730000000000002,4.68
Kepler-1995 b,Kepler-1995,4.28,0.7793248768009976,0.0,375.0,0.3259000000000001,5029.0,0.847,2.04
Kepler-1996 b,Kepler-1996,2.26,1.316408233655724,0.0,392.0,0.1789,4580.0,0.748,14.0
Kepler-1996 c,Kepler-1996,2.81,1.118414915964289,0.0,276.0,0.3608,4580.0,0.748,14.0
Kepler-1997 b,Kepler-1997,2.28,1.308332819650179,0.0,660.0,0.1815,6215.0,1.111,1.5965
Kepler-1998 b,Kepler-1998,0.6,1.603419840108537,0.0,1187.0,0.0405,5640.0,0.962,4.27
Kepler-1999 b,Kepler-1999,3.29,0.982078472412158,0.0,577.0,0.0713,4406.0,0.632,2.466
Kepler-20 b,Kepler-20,1.773,2.341805806147327,0.083,1187.0,0.04565,5495.0,0.929,5.6
Kepler-20 c,Kepler-20,2.894,1.2556160374777745,0.076,828.0,0.0936,5495.0,0.929,5.6
Kepler-20 d,Kepler-20,2.606,1.62924053973028,0.082,430.0,0.3473999999999999,5495.0,0.929,5.6
Kepler-20 e,Kepler-20,0.821,2.1400661634962708,0.092,1004.0,0.0637,5495.0,0.929,5.6
Kepler-20 f,Kepler-20,0.952,2.2407096892759584,0.094,681.0,0.1387,5495.0,0.929,5.6
Kepler-20 g,Kepler-20,4.71,0.7178397931503169,0.15,524.0,0.2055,5495.0,0.948,7.6
Kepler-200 b,Kepler-200,2.13,1.3737155789130306,0.0,854.0,0.08,5678.0,0.972,6.3
Kepler-200 c,Kepler-200,1.59,1.6695918352538477,0.0,806.0,0.09,5678.0,0.972,6.3
Kepler-2000 b,Kepler-2000,2.73,1.1410330045520618,0.0,530.0,0.0562,3757.0,0.581,6.0
Kepler-2000 c,Kepler-2000,1.57,1.6845453849209058,0.0,359.0,0.1228,3757.0,0.581,6.0
Kepler-2001 b,Kepler-2001,1.04,1.867176108512809,0.0,1402.0,0.0197,5081.0,0.864,4.0
Kepler-2001 c,Kepler-2001,1.82,1.5303947050936475,0.0,597.0,0.1084,5081.0,0.864,4.0
Kepler-201 b,Kepler-201,2.46,1.235471471385307,0.0,683.0,0.175,6065.0,1.098,4.07
Kepler-201 c,Kepler-201,2.85,1.1052568313867783,0.0,378.0,0.573,6065.0,1.098,4.07
Kepler-202 b,Kepler-202,1.63,1.6428726885203375,0.0,802.0,0.045,4668.0,0.6829999999999999,3.24
Kepler-202 c,Kepler-202,1.85,1.5129270120532563,0.0,505.0,0.1129999999999999,4668.0,0.6829999999999999,3.24
Kepler-203 b,Kepler-203,2.57,1.1969481893889715,0.0,1308.0,0.043,5821.0,1.06,1.78
Kepler-204 b,Kepler-204,2.53,1.208960345836975,0.0,828.0,0.117,5812.0,1.038,1.41
Kepler-204 c,Kepler-204,1.79,1.547562508716013,0.0,683.0,0.173,5812.0,1.038,1.41
Kepler-205 b,Kepler-205,1.51,1.724550719534605,0.0,757.0,0.032,4321.0,0.592,4.42
Kepler-205 c,Kepler-205,1.64,1.6389967146756448,0.0,389.0,0.122,4321.0,0.592,4.42
Kepler-206 b,Kepler-206,1.2,1.9387416595767009,0.0,983.0,0.078,5764.0,0.957,8.32
Kepler-206 c,Kepler-206,1.77,1.55814461804655,0.0,825.0,0.111,5764.0,0.957,8.32
Kepler-206 d,Kepler-206,1.19,1.9315214116032136,0.0,681.0,0.163,5764.0,0.957,8.32
Kepler-207 b,Kepler-207,1.57,1.6845453849209058,0.0,1930.0,0.029,5920.0,1.3130000000000002,3.63
Kepler-207 c,Kepler-207,1.5,1.7334238922150915,0.0,1556.0,0.044,5920.0,1.3130000000000002,3.63
Kepler-207 d,Kepler-207,3.31,0.982078472412158,0.0,1254.0,0.068,5920.0,1.3130000000000002,3.63
Kepler-208 b,Kepler-208,1.63,1.6428726885203375,0.0,1379.0,0.054,6092.0,1.082,4.68
Kepler-208 c,Kepler-208,1.39,1.8148247421590515,0.0,1141.0,0.079,6092.0,1.082,4.68
Kepler-208 d,Kepler-208,1.2,1.9387416595767009,0.0,999.0,0.103,6092.0,1.082,4.68
Kepler-208 e,Kepler-208,1.48,1.7457155307266483,0.0,880.0,0.132,6092.0,1.082,4.68
Kepler-209 b,Kepler-209,2.26,1.316408233655724,0.0,668.0,0.122,5513.0,0.971,1.95
Kepler-209 c,Kepler-209,3.1,1.0331844833456545,0.0,486.0,0.231,5513.0,0.971,1.95
Kepler-21 b,Kepler-21,1.639,2.33214389523559,0.0,2015.0,0.0434,6305.0,1.408,2.84
Kepler-210 b,Kepler-210,2.94,1.0784095813505905,0.0,737.0,0.032,4559.0,0.77,1.78
Kepler-210 c,Kepler-210,3.62,0.9082585601768908,0.0,497.0,0.07,4559.0,0.77,1.78
Kepler-211 b,Kepler-211,1.26,1.9242486522741336,0.0,954.0,0.048,5123.0,0.867,1.55
Kepler-212 b,Kepler-212,1.09,1.88706964903238,0.0,830.0,0.133,5852.0,1.166,5.13
Kepler-212 c,Kepler-212,2.74,1.1378330018213914,0.0,664.0,0.207,5852.0,1.166,5.13
Kepler-213 b,Kepler-213,1.62,1.6505798557652755,0.0,1326.0,0.036,5696.0,1.07,1.62
Kepler-213 c,Kepler-213,2.34,1.2837077723447896,0.0,1060.0,0.057,5696.0,1.07,1.62
Kepler-214 b,Kepler-214,2.61,1.181727195378616,0.0,758.0,0.13,6169.0,1.11,1.58
Kepler-214 c,Kepler-214,2.13,1.3737155789130306,0.0,619.0,0.194,6169.0,1.11,1.58
Kepler-215 b,Kepler-215,1.62,1.6505798557652755,0.0,784.0,0.084,5739.0,0.788,1.62
Kepler-215 c,Kepler-215,1.77,1.55814461804655,0.0,675.0,0.1129999999999999,5739.0,0.788,1.62
Kepler-215 d,Kepler-215,2.39,2.3513752571634776,0.0,527.0,0.185,5739.0,0.788,1.62
Kepler-215 e,Kepler-215,1.75,1.5686159179138452,0.0,405.0,0.314,5739.0,0.788,1.62
Kepler-216 b,Kepler-216,2.35,1.2781522025001877,0.0,1069.0,0.079,6091.0,1.126,0.28
Kepler-216 c,Kepler-216,3.04,1.0473189942805592,0.0,814.0,0.136,6091.0,1.126,0.28
Kepler-217 b,Kepler-217,2.23,1.3270750014599193,0.0,1413.0,0.065,6171.0,1.342,2.4
Kepler-217 c,Kepler-217,1.85,1.5129270120532563,0.0,1208.0,0.089,6171.0,1.342,2.4
Kepler-217 d,Kepler-217,1.32,1.8718021769015916,0.0,1574.0,0.0534,6341.0,1.37,2.63
Kepler-218 b,Kepler-218,1.48,1.7457155307266483,0.0,1156.0,0.046,5502.0,1.019,3.02
Kepler-218 c,Kepler-218,3.14,1.0188473201992472,0.0,500.0,0.248,5502.0,1.019,3.02
Kepler-218 d,Kepler-218,2.66,1.1662709371419244,0.0,356.0,0.4988399999999999,5542.0,1.01,5.62
Kepler-219 b,Kepler-219,2.95,1.075002423028976,0.0,1307.0,0.057,5786.0,1.164,4.0
Kepler-219 c,Kepler-219,3.58,0.9162907318741552,0.0,766.0,0.165,5786.0,1.164,4.0
Kepler-219 d,Kepler-219,2.81,1.7457155307266483,0.0,598.0,0.272,5786.0,1.164,4.0
Kepler-220 b,Kepler-220,0.81,1.7457155307266483,0.0,759.0,0.046,4632.0,0.7289999999999999,6.0
Kepler-220 c,Kepler-220,1.57,1.6845453849209058,0.0,586.0,0.076,4632.0,0.7289999999999999,6.0
Kepler-220 d,Kepler-220,0.98,1.8373699804801076,0.0,401.0,0.163,4632.0,0.7289999999999999,6.0
Kepler-220 e,Kepler-220,1.33,1.8625285401162623,0.0,341.0,0.226,4632.0,0.7289999999999999,6.0
Kepler-221 b,Kepler-221,1.71,0.173953307123438,0.0,1090.0,0.037,5243.0,0.8539999999999999,1.78
Kepler-221 c,Kepler-221,2.93,1.0784095813505905,0.0,860.0,0.059,5243.0,0.8539999999999999,1.78
Kepler-221 d,Kepler-221,2.73,0.6418538861723948,0.0,712.0,0.087,5243.0,0.8539999999999999,1.78
Kepler-221 e,Kepler-221,2.63,0.4510756193602167,0.0,582.0,0.13,5243.0,0.8539999999999999,1.78
Kepler-222 b,Kepler-222,3.16,1.015230679729059,0.0,1004.0,0.048,5433.0,0.933,1.17
Kepler-222 c,Kepler-222,4.64,0.7275486072772778,0.0,734.0,0.091,5433.0,0.933,1.17
Kepler-222 d,Kepler-222,3.69,0.8919980393051105,0.0,522.0,0.18,5433.0,0.933,1.17
Kepler-223 b,Kepler-223,2.99,0.9321640810304452,0.078,1042.0,0.07525,5803.0,1.125,8.91
Kepler-223 c,Kepler-223,3.44,0.5364933705145685,0.15,947.0,0.09117,5803.0,1.125,8.91
Kepler-223 d,Kepler-223,5.24,0.2700271372130601,0.037,827.0,0.11956,5803.0,1.125,8.91
Kepler-223 e,Kepler-223,4.6,0.2468600779315258,0.051,751.0,0.14481,5803.0,1.125,8.91
Kepler-224 b,Kepler-224,1.39,1.8148247421590515,0.0,937.0,0.038,5018.0,0.777,2.29
Kepler-224 c,Kepler-224,3.12,1.0260415958332745,0.0,758.0,0.058,5018.0,0.777,2.29
Kepler-224 d,Kepler-224,2.3,1.297463147413275,0.0,610.0,0.089,5018.0,0.777,2.29
Kepler-224 e,Kepler-224,1.97,1.449269160281279,0.0,517.0,0.124,5018.0,0.777,2.29
Kepler-225 b,Kepler-225,1.2,1.9387416595767009,0.0,579.0,0.056,3682.0,0.593,2.88
Kepler-225 c,Kepler-225,1.84,1.5173226235262949,0.0,412.0,0.111,3682.0,0.593,2.88
Kepler-226 c,Kepler-226,2.27,3.100092288878234,0.0,919.0,0.058,5571.0,0.904,4.17
Kepler-226 d,Kepler-226,1.22,1.9444805562457188,0.0,800.0,0.076,5571.0,0.904,4.17
Kepler-227 b,Kepler-227,3.11,1.0296194171811583,0.0,793.0,0.09,5854.0,0.954,3.98
Kepler-227 c,Kepler-227,3.04,1.0473189942805592,0.0,443.0,0.2899999999999999,5854.0,0.954,3.98
Kepler-228 b,Kepler-228,1.53,1.7119945007591926,0.0,1360.0,0.038,6043.0,1.006,6.76
Kepler-228 c,Kepler-228,2.7,1.1505720275988207,0.0,1160.0,0.052,6043.0,1.006,6.76
Kepler-228 d,Kepler-228,4.04,0.8241754429663495,0.0,835.0,0.101,6043.0,1.006,6.76
Kepler-229 b,Kepler-229,2.2,1.3428648031925547,0.0,823.0,0.062,5120.0,0.808,2.04
Kepler-229 c,Kepler-229,4.92,0.6891391591624065,0.0,600.0,0.117,5120.0,0.808,2.04
Kepler-229 d,Kepler-229,3.85,0.8628899551470399,0.0,439.0,0.22,5120.0,0.808,2.04
Kepler-23 b,Kepler-23,1.638,1.431953438071591,0.017,1157.0,0.07212,5828.0,1.078,9.12
Kepler-23 c,Kepler-23,3.005,0.9465847977237344,0.021,1008.0,0.09501,5828.0,1.078,9.12
Kepler-23 d,Kepler-23,2.206,1.181906013745487,0.01,896.0,0.12012,5828.0,1.078,9.12
Kepler-230 b,Kepler-230,4.26,0.7839015438284094,0.0,506.0,0.191,5588.0,0.784,1.8
Kepler-230 c,Kepler-230,2.04,1.415853163361435,0.0,359.0,0.38,5588.0,0.784,1.8
Kepler-231 b,Kepler-231,1.73,2.694627180770069,0.0,488.0,0.074,3767.0,0.58,3.15
Kepler-231 c,Kepler-231,1.93,0.6780335427498971,0.0,393.0,0.114,3767.0,0.58,3.15
Kepler-232 b,Kepler-232,3.08,1.0367368849500225,0.0,1104.0,0.054,5847.0,0.97,1.4
Kepler-232 c,Kepler-232,3.83,0.8628899551470399,0.0,806.0,0.101,5847.0,0.97,1.4
Kepler-233 b,Kepler-233,2.43,1.247032293786383,0.0,751.0,0.077,5360.0,0.855,0.6
Kepler-233 c,Kepler-233,2.71,1.1474024528375415,0.0,390.0,0.287,5360.0,0.855,0.6
Kepler-234 b,Kepler-234,3.7,0.8878912573524571,0.0,1420.0,0.04,6224.0,1.129,2.88
Kepler-234 c,Kepler-234,3.51,0.9321640810304452,0.0,1025.0,0.077,6224.0,1.129,2.88
Kepler-235 b,Kepler-235,2.23,1.3270750014599193,0.0,731.0,0.037,4255.0,0.581,6.0
Kepler-235 c,Kepler-235,1.28,1.9035989509835904,0.0,555.0,0.065,4255.0,0.581,6.0
Kepler-235 d,Kepler-235,2.05,1.410986973710262,0.0,401.0,0.122,4255.0,0.581,6.0
Kepler-235 e,Kepler-235,2.22,1.332366019094335,0.0,306.0,0.213,4255.0,0.581,6.0
Kepler-236 b,Kepler-236,1.57,1.6845453849209058,0.0,469.0,0.065,3750.0,0.596005,0.91
Kepler-236 c,Kepler-236,2.0,1.4350845252893227,0.0,329.0,0.132,3750.0,0.596005,0.91
Kepler-237 b,Kepler-237,1.41,1.7984040119467235,0.0,823.0,0.05,4861.0,0.6959999999999998,3.02
Kepler-237 c,Kepler-237,2.08,1.396244691973059,0.0,687.0,0.071,4861.0,0.6959999999999998,3.02
Kepler-238 c,Kepler-238,2.39,1.4350845252893227,0.0,1146.0,0.069,5751.0,1.229,4.79
Kepler-238 d,Kepler-238,3.07,1.3737155789130306,0.0,888.0,0.115,5751.0,1.229,4.79
Kepler-238 e,Kepler-238,5.6,0.4317824164255378,0.0,731.0,0.17286,5800.0,1.06,4.79
Kepler-238 f,Kepler-238,2.0,0.9932517730102834,0.0,568.0,0.28635,5800.0,1.06,4.79
Kepler-239 b,Kepler-239,2.33,1.2864740258376797,0.0,616.0,0.095,4914.0,0.7569999999999999,3.31
Kepler-239 c,Kepler-239,2.51,1.2178757094949273,0.0,366.0,0.268,4914.0,0.7569999999999999,3.31
Kepler-24 b,Kepler-24,2.348,1.73810795783475,0.023,1050.0,0.08045,6028.0,1.06,3.02
Kepler-24 c,Kepler-24,2.514,1.485787145263084,0.014,915.0,0.10612,6028.0,1.06,3.02
Kepler-24 e,Kepler-24,2.78,0.2700271372130601,0.0,792.0,0.138,5897.0,1.046,3.02
