pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
GJ 436 b,GJ 436,4.17,1.0296194171811583,0.13827,686.0,0.0291,3586.11,0.4699999999999999,6.0,0.2952591550071544
GJ 463 b,GJ 463,13.1,1.2919836816486496,0.146,256.776,3.53,3563.0,0.486,5.2747,0.40199158024485593
GJ 480 b,GJ 480,3.69,0.8919980393051105,0.1,411.187,0.068,3381.0,0.45,3.4610000000000007,0.3929889251617412
GJ 486 b,GJ 486,1.289,2.0360119837525,0.00086,696.3,0.01714,3317.0,0.312,4.0,0.47791307097491453
GJ 514 b,GJ 514,2.13,1.3762440252663892,0.45,202.0,0.4219999999999999,3728.0,0.51,0.8,0.542632528114369
GJ 536 b,GJ 536,2.41,1.252762968495368,0.0,451.0,0.0668,3641.0,0.528,4.2,0.4277939621705511
GJ 536 c,GJ 536,2.3,1.297463147413275,0.0,290.5,0.1617,3641.0,0.528,4.2,0.7008005179684904
GJ 581 b,GJ 581,4.79,0.7030975114131134,0.0342,469.09,0.0399,3500.0,0.295,4.3,0.3684544230206988
GJ 581 c,GJ 581,2.5,1.2208299213923592,0.032,375.9,0.0718,3500.0,0.295,4.3,0.5202732464228006
GJ 581 e,GJ 581,1.38,1.8229350866965048,0.012,603.75,0.02799,3500.0,0.295,4.3,0.5043827657179591
GJ 625 b,GJ 625,1.49,1.7369512327330598,0.13,307.62,0.078361,3499.0,0.3,5.656000000000001,0.7186631034362474
GJ 649 b,GJ 649,10.8,0.3060130291365043,0.083,311.06,1.112,3734.0,0.51,0.44,0.32908002981198936
GJ 667 C b,GJ 667 C,2.25,1.3190856114264409,0.2,717.515,0.050431,3350.0,0.33,2.0,0.3879236820721446
GJ 667 C c,GJ 667 C,1.77,1.5623463049002495,0.02,455.4,0.125,3350.0,0.33,2.0,0.7453523555053181
GJ 667 C e,GJ 667 C,1.45,1.769854633840005,0.02,325.41,0.213,3350.0,0.33,2.0,0.7506160424470842
GJ 667 C f,GJ 667 C,1.45,1.769854633840005,0.03,334.11,0.156,3350.0,0.33,2.0,0.857630785540363
GJ 667 C g,GJ 667 C,1.99,1.43746264769429,0.08,255.66,0.549,3350.0,0.33,2.0,0.5293030657766561
GJ 674 b,GJ 674,3.33,0.9745596399981308,0.2,489.4,0.039,3600.0,0.35,0.55,0.3153370413998993
GJ 676 A b,GJ 676 A,12.8,1.7613002617433464,0.319,251.99,1.7350000000000003,3734.0,0.626,6.4607,0.3826597228049896
GJ 676 A d,GJ 676 A,1.78,1.551808799597464,0.192,727.4,0.039,3734.0,0.626,4.3580000000000005,0.389000602256492
GJ 676 A e,GJ 676 A,2.47,1.2325602611778486,0.152,361.68,0.181,3734.0,0.626,4.89,0.4911096084496468
GJ 682 b,GJ 682,1.93,1.4724720573609429,0.08,356.283,0.08,3028.0,0.27,5.9377,0.6404539647924558
GJ 682 c,GJ 682,2.89,1.091923300517313,0.1,319.837,0.176,3028.0,0.27,4.4907,0.3756917948931396
GJ 685 b,GJ 685,2.95,1.075002423028976,0.0,418.383,0.1344,3816.0,0.55,3.469,0.4739569295855796
GJ 687 b,GJ 687,4.32,0.7747271675523681,0.17,347.16,0.163,3413.0,0.4,5.647,0.6243118298643309
GJ 687 c,GJ 687,4.14,0.8064758658669486,0.4,252.272,1.165,3413.0,0.4,5.184699999999999,0.3924161000007897
GJ 720 A b,GJ 720 A,3.77,0.8754687373538999,0.12,401.0,0.119,3837.0,0.57,3.507999999999999,0.4112163341115839
GJ 724 b,GJ 724,3.27,0.9895411936137476,0.577,611.0,0.04685,3799.0,0.5271,5.08,0.2727403392748977
GJ 740 b,GJ 740,1.53,1.7119945007591926,0.24,829.0,0.029,3913.0,0.58,2.378,0.39691833191069964
GJ 806 b,GJ 806,1.331,1.6863989535702286,0.0214,940.0,0.01406,3600.0,0.413,5.0,0.4093018149069067
GJ 806 c,GJ 806,2.28,1.3056264580524355,0.07024,490.0,0.0523,3600.0,0.413,5.0,0.42254920946369334
GJ 832 b,GJ 832,13.8,0.5056120567131033,0.05,81.88,3.7,3472.0,0.45,8.1,0.2796788142740896
GJ 849 b,GJ 849,13.9,0.4580575582273349,0.029,262.64,2.3199999999999994,3467.0,0.45,3.0,0.41919282081278597
GJ 86 b,GJ 86,12.9,1.5260563034950494,0.04,726.5,0.11,5182.0,0.9300000000000002,11.3,0.26985192405504765
GJ 876 b,GJ 876,13.3,0.9895411936137476,0.0324,453.0,0.208317,3293.74,0.32,1.0,0.4620074862769506
GJ 876 c,GJ 876,14.0,0.3750059006234558,0.25591,681.1,0.12959,3293.74,0.32,1.0,0.5217745157198953
GJ 876 d,GJ 876,2.51,1.2149127443642704,0.207,1056.585,0.02080665,3293.74,0.32,1.0,0.2421472668765931
GJ 876 e,GJ 876,3.92,0.8458682675776092,0.055,307.69,0.3343,3293.74,0.32,1.0,0.37120862398930077
GJ 887 b,GJ 887,1.8,1.541159071680806,0.14,426.0,0.0683,3688.0,0.495,2.9,0.4865515972267809
GJ 887 c,GJ 887,2.43,1.249901736214336,0.17,320.0,0.121,3688.0,0.495,2.9,0.5612103031731103
GJ 887 d,GJ 887,2.34,1.2864740258376797,0.211,241.0,0.212,3688.0,0.495,2.9,0.7974676434645147
GJ 887 e,GJ 887,1.12,1.9035989509835904,0.0524,544.0,0.0417,3688.0,0.495,2.9,0.5075579046854215
GJ 896 A b,GJ 896 A,13.3,0.9858167945227652,0.35,250.38,0.63965,3345.0,0.43599,3.98,0.3734936625432183
GJ 9066 c,GJ 9066,9.6,0.3471295310952009,0.46,299.0,0.8800000000000001,3154.0,0.15,4.1621,0.3265404471325156
GJ 9404 b,GJ 9404,3.48,0.9360933591703346,0.49,711.5,0.0943,3811.0,0.62,5.661,0.27333578188457935
GJ 96 b,GJ 96,4.67,0.7227059828014898,0.44,399.5,0.291,3785.0,0.6000000000000001,5.38,0.546043137200569
GJ 9689 b,GJ 9689,3.07,1.0402767116551463,0.29,453.04,0.1139,3836.0,0.5900000000000001,8.9,0.3789654560401986
GJ 9773 b,GJ 9773,14.2,0.2859305394129746,0.218,494.992,2.921,3528.0,0.358,4.859999999999999,0.2459277775621208
GJ 9827 b,GJ 9827,1.44,2.1813210055010064,0.0,1035.01,0.0189,4236.0,0.62,5.465,0.42876107527498336
GJ 9827 c,GJ 9827,1.13,2.097035850080787,0.0,715.94,0.0395,4236.0,0.62,5.465,0.48106499107329154
GJ 9827 d,GJ 9827,1.98,1.2556160374777745,0.0,675.0,0.053,4236.0,0.62,5.465,0.4054800790285857
Gaia-1 b,Gaia-1,13.77583728,0.7514160886839212,0.073853,1159.07,0.04047,5470.0,0.949,6.09,0.21884483806045044
Gaia-2 b,Gaia-2,14.81827249,0.3639484279052307,0.0749,1213.23,0.0467,5720.0,1.0,5.714,0.21513877547555993
Gaia-4 b,Gaia-4,12.4,2.468099531471619,0.338,438.9,0.102,4034.0,0.644,6.8,0.3138650875062025
Gaia22dkvL b,Gaia22dkvL,14.1,0.3133498192003587,0.3063099999999999,627.5319999999999,1.4,5549.0,1.145,3.8889,0.5576561855439814
Gl 378 b,Gl 378,3.66,0.9001613499442714,0.109,830.0,0.039435,3879.0,0.56,3.257,0.27042760855478126
Gl 410 b,Gl 410,2.83,1.1118575154181305,0.0798,736.17,0.0531,3842.0,0.55,0.48,0.28921839192149
Gl 49 b,Gl 49,2.24,1.3217558399823195,0.363,444.71100000000007,0.0905,3805.0,0.515,1.6035,0.4103191045780998
Gl 686 b,Gl 686,2.46,1.2383742310432684,0.05,379.0,0.091,3656.0,0.426,5.506,0.4814240675985071
Gl 725 A b,Gl 725 A,1.48,1.7422190236679187,0.0,402.92,0.068,3433.0,0.33,6.2,0.6030163225795231
Gliese 12 b,Gliese 12,0.958,1.269760544863939,0.5,314.6,0.0668,3296.0,0.2414,7.0,0.6523657807333622
HAT-P-1 b,HAT-P-1,14.784671,0.2484213584984782,0.0,1322.0,0.05561,5980.0,1.151,3.6,0.2238779547060396
HAT-P-11 b,HAT-P-11,4.36,0.775648402071689,0.251,838.0,0.05258,4653.0,0.8110000000000002,2.69,0.24707398842077555
HAT-P-12 b,HAT-P-12,10.749,0.277025492263252,0.0,963.0,0.0384,4650.0,0.7330000000000001,2.5,0.24673756056559243
HAT-P-13 b,HAT-P-13,14.258,0.2932910626146447,0.0133,1740.0,0.04383,5653.0,1.32,5.0,0.2183276910069188
HAT-P-15 b,HAT-P-15,11.88154,1.085189268335969,0.19,904.0,0.0965,5568.0,1.0,6.8,0.2295003764767231
HAT-P-16 b,HAT-P-16,14.68376472,1.247029132861847,0.0462,1566.0,0.0413,6140.0,1.218,0.5,0.1793078589229795
HAT-P-17 b,HAT-P-17,11.76945,0.3646431135879092,0.35,800.0,0.0892,5246.0,0.99,7.0,0.2299254766425313
HAT-P-18 b,HAT-P-18,11.153,0.2231435513142097,0.084,852.0,0.0559,4803.0,0.77,12.4,0.2214900403921085
HAT-P-19 b,HAT-P-19,11.29865255,0.2889312918522129,0.07,981.2,0.04599,4962.0,0.8069999999999999,7.2,0.2346933451148923
HAT-P-2 b,HAT-P-2,10.659759,2.115049969147204,0.5172,1540.0,0.06814,6380.0,1.33,1.44,0.14048670454006532
HAT-P-2 c,HAT-P-2,12.4,2.379546134130174,0.37,889.3,0.102,6412.0,1.33,1.44,0.1885676021233823
HAT-P-20 b,HAT-P-20,9.718,2.6932749155200555,0.015,970.0,0.0361,4595.0,0.756,6.7,0.2422150570865968
HAT-P-21 b,HAT-P-21,12.44199,1.533373165506286,0.23,1367.0,0.05037,5588.0,1.2400000000000002,10.2,0.17312594242175167
HAT-P-22 b,HAT-P-22,12.89035,1.144222799920162,0.02,1463.0,0.0414,5302.0,1.13,12.4,0.19043478959252225
HAT-P-23 b,HAT-P-23,15.334,0.6981347220709844,0.106,2056.0,0.0232,5905.0,1.13,4.0,0.19950857429841642
HAT-P-24 b,HAT-P-24,14.5717,0.3646431135879092,0.07,1637.0,0.04651,6373.0,1.37,2.8,0.20202431522727896
HAT-P-25 b,HAT-P-25,12.722215,0.394067063155795,0.023,1182.0,0.0466,5519.0,1.012,3.2,0.2275822081728407
HAT-P-26 b,HAT-P-26,7.06167,0.2300063483593653,0.12,1080.0,0.04748,5079.0,1.12,9.0,0.21119303001502532
HAT-P-27 b,HAT-P-27,11.43,0.5653138090500605,0.0,1091.99,0.04,5316.0,0.916,4.4,0.23716026817235192
HAT-P-28 b,HAT-P-28,13.585,0.3646431135879092,0.051,1384.0,0.0434,5680.0,1.025,6.1,0.21445228508618977
HAT-P-29 b,HAT-P-29,13.11453,0.5369856469874391,0.09,1281.0,0.0667,6087.0,1.45,2.2,0.2079046556108478
HAT-P-3 b,HAT-P-3,10.53646,0.6178846960593984,0.0,1189.0,0.03866,5185.0,1.06,1.6,0.2231771216150581
HAT-P-30 b,HAT-P-30,16.14096,0.2692634869277628,0.04,1630.0,0.0419,6304.0,1.5499999999999998,1.0,0.18781611037473578
HAT-P-31 b,HAT-P-31,12.21781,1.1568811967920856,0.25,1450.0,0.061,6065.0,1.31,3.17,0.18110193366437385
HAT-P-32 b,HAT-P-32,22.19382,0.102556588325092,0.159,1835.7,0.03397,6001.0,1.1319999999999997,2.7,0.1910887998168655
HAT-P-33 b,HAT-P-33,20.73665,0.1823215567939545,0.0,1782.0,0.04995,6446.0,1.82,2.3,0.21025559289969836
HAT-P-34 b,HAT-P-34,13.417173,1.252762968495368,0.432,1520.0,0.06774,6442.0,1.392,1.7,0.15128332568519826
HAT-P-35 b,HAT-P-35,14.930388,0.4382549309311553,0.02,1581.0,0.04978,6096.0,1.2359999999999998,3.5,0.21483072296977682
HAT-P-36 b,HAT-P-36,14.313893,0.7770286645406475,0.063,1780.97,0.0241,5620.0,1.03,6.6,0.20861011590091336
HAT-P-37 b,HAT-P-37,13.204,0.636576829071551,0.058,1271.0,0.0379,5500.0,0.929,3.6,0.2168351773759398
HAT-P-38 b,HAT-P-38,9.247,0.4637340162321401,0.067,1082.0,0.0523,5330.0,0.886,10.1,0.21266182064657035
HAT-P-39 b,HAT-P-39,17.609,0.173953307123438,0.0,1752.0,0.0509,6430.0,1.404,2.0,0.21377438143030555
HAT-P-4 b,HAT-P-4,14.28,0.3386128011203239,0.0,1686.0,0.04438,5860.0,1.248,3.9,0.21988386303315632
HAT-P-40 b,HAT-P-40,17.03768,0.1397619423751586,0.0,1770.0,0.0608,6080.0,1.03,2.7,0.21782618369239082
HAT-P-42 b,HAT-P-42,14.348,0.4762341789963716,0.0,1428.0,0.0574999999999999,5743.0,1.178,5.2,0.22302787803312923
HAT-P-43 b,HAT-P-43,13.63,0.3293037471426004,0.0,1353.0,0.0444,5693.0,1.03,5.7,0.22472609819698847
HAT-P-44 b,HAT-P-44,13.922,0.2070141693843261,0.044,1108.0,0.0507,5295.0,0.942,7.5,0.22843717443429415
HAT-P-44 c,HAT-P-44,13.0,1.430311246536665,0.494,197.57,1.7520000000000002,5295.0,0.942,7.5,0.42271198154029266
HAT-P-45 b,HAT-P-45,15.984,0.3220834991691133,0.049,1652.0,0.0452,6330.0,1.259,2.0,0.2062169572029362
HAT-P-46 b,HAT-P-46,14.392,0.2468600779315258,0.123,1458.0,0.0577,6120.0,1.284,2.5,0.19799659011998472
HAT-P-49 b,HAT-P-49,17.82231,0.5596157879354227,0.0,2131.0,0.04378,6820.0,2.22,1.5,0.18988416676299405
HAT-P-5 b,HAT-P-5,13.56289,0.5118668814689813,0.0,1517.0,0.04073,5960.0,1.04,2.6,0.22037468706997343
HAT-P-50 b,HAT-P-50,14.437192,0.5766133643039938,0.115,1862.0,0.0453,6280.0,1.2729999999999997,3.37,0.19484614209240037
HAT-P-51 b,HAT-P-51,13.50682174,0.1972101692877053,0.07,1168.2,0.05042,5453.0,0.961,8.1,0.21915940131515674
HAT-P-52 b,HAT-P-52,11.309881,0.6830968447064438,0.047,1218.0,0.03694,5131.0,0.887,9.4,0.21064407054546153
HAT-P-53 b,HAT-P-53,14.773462,0.5877866649021191,0.134,1778.0,0.03159,5956.0,1.0929999999999995,4.67,0.1953637178671841
HAT-P-54 b,HAT-P-54,10.581296,0.7504722471792148,0.074,818.0,0.04117,4390.0,0.645,3.9,0.2534878846270059
HAT-P-55 b,HAT-P-55,14.84069045,0.2761154360803154,0.17,1367.0,0.04628,5804.0,1.028,5.3,0.19515042231059626
HAT-P-56 b,HAT-P-56,16.92559,0.5596157879354227,0.29,1840.0,0.0423,6566.0,1.4199999999999997,2.01,0.16750280668994258
HAT-P-58 b,HAT-P-58,14.93036229,0.1773090149704103,0.073,1622.0,0.04994,6078.0,1.031,7.11,0.2049598729982952
HAT-P-59 b,HAT-P-59,12.58768533,0.8531379168688864,0.03,1277.8,0.05064,5678.0,1.008,7.3,0.22141778280696056
HAT-P-6 b,HAT-P-6,16.58932,0.4434029474485566,0.0,1675.0,0.05239,6570.0,1.79,2.3,0.209220279150302
HAT-P-60 b,HAT-P-60,18.28184752,0.151862349309246,0.25,1772.0,0.06277,6212.0,1.435,2.765,0.1770887456339292
HAT-P-61 b,HAT-P-61,10.07687365,1.0296194171811583,0.113,1505.0,0.0301,5587.0,1.004,2.6,0.2021539607589753
HAT-P-62 b,HAT-P-62,12.02723629,0.5709795465857378,0.101,1512.0,0.03772,5629.0,1.023,8.1,0.2032488831794544
HAT-P-63 b,HAT-P-63,12.5428494,0.4317824164255378,0.069,1237.0,0.04294,5400.0,0.925,9.0,0.2095806194680187
HAT-P-64 b,HAT-P-64,19.08889413,0.1345308929576061,0.101,1766.0,0.05387,6457.0,1.2980000000000005,2.88,0.19506636095340799
HAT-P-65 b,HAT-P-65,18.05766791,0.151862349309246,0.304,1818.0,0.04042,5872.0,1.2970000000000002,3.9,0.17378009885523787
HAT-P-66 b,HAT-P-66,17.82231,0.216722983511287,0.09,1896.0,0.04363,6002.0,1.255,4.66,0.20168692803793917
HAT-P-68 b,HAT-P-68,12.016048,0.5463857991645416,0.041,1027.8,0.02996,4508.0,0.6785000000000001,11.1,0.2083764292506412
HAT-P-69 b,HAT-P-69,18.786284,0.7030975114131134,0.0,1930.0,0.06555,7394.0,1.648,1.27,0.18220570033378863
HAT-P-8 b,HAT-P-8,15.6926,0.5221476866317944,0.0,1713.0,0.04496,6200.0,1.27,3.4,0.21663936917798907
HAT-P-9 b,HAT-P-9,15.614137,0.29416103854949,0.084,1540.0,0.05287,6350.0,1.2809999999999997,1.6,0.19265346779940945
HATS-1 b,HATS-1,14.594,0.708035793053696,0.12,1359.0,0.0444,5870.0,0.986,6.0,0.20248924748233105
HATS-10 b,HATS-10,10.861521,0.5306282510621704,0.501,1407.0,0.0449099999999999,5880.0,1.101,3.3,0.15938420826982191
HATS-11 b,HATS-11,18.03,0.2738366656297278,0.34,1596.0,0.0507,6563.0,1.33,7.7,0.1634926343260182
HATS-12 b,HATS-12,7.76,0.7514160886839212,0.085,1446.0,0.0441,6357.0,1.16,2.36,0.2005573000141044
HATS-13 b,HATS-13,13.585308,0.3199072197465178,0.181,1244.0,0.04057,5523.0,0.962,2.5,0.19938983756406897
HATS-14 b,HATS-14,11.646151,0.7843580606133295,0.142,1276.0,0.03815,5346.0,0.967,4.9,0.20253994514842316
HATS-15 b,HATS-15,12.385945,1.0885619528146082,0.126,1505.0,0.02712,5311.0,0.8709999999999999,11.0,0.1798426032736916
HATS-16 b,HATS-16,14.5717,1.0508216248317612,0.0,1592.0,0.03744,5738.0,0.97,9.5,0.21111651330748343
HATS-17 b,HATS-17,8.709393,1.5040773967762742,0.029,814.0,0.1308,5846.0,1.131,2.1,0.2714042056546359
HATS-18 b,HATS-18,14.896761,0.7499527543813974,0.166,2069.48,0.0174,5600.0,1.037,4.2,0.19166703149557618
HATS-2 b,HATS-2,12.57647635,0.7915616280448718,0.0,1550.0,0.02317,5227.0,0.904,7.2,0.22123433069027276
HATS-22 b,HATS-22,10.682177,1.587192303486781,0.079,858.0,0.05025,4803.0,0.7590000000000001,6.812,0.25053135578176555
HATS-23 b,HATS-23,20.84874,0.2546422183735807,0.114,1654.0,0.03397,5780.0,1.121,4.2,0.2001363058558156
HATS-24 b,HATS-24,15.636555,0.708035793053696,0.0,2166.0,0.0238,6125.0,1.07,3.7,0.2167744169204815
HATS-25 b,HATS-25,14.12334,0.3220834991691133,0.176,1277.0,0.05163,5715.0,0.994,7.5,0.19747896978940474
HATS-26 b,HATS-26,19.61575,0.1423672412869219,0.245,1918.0,0.04735,6071.0,1.299,4.04,0.17875982076329514
HATS-27 b,HATS-27,16.8135,0.1655144384775733,0.581,1659.0,0.0611,6438.0,1.415,2.3,0.1453728692003718
HATS-28 b,HATS-28,13.383546,0.3920420877760237,0.202,1253.0,0.04131,5498.0,0.929,6.2,0.19528247302644702
HATS-29 b,HATS-29,14.022459,0.3442986728706769,0.158,1212.0,0.05475,5670.0,1.032,5.5,0.20309162342251735
HATS-3 b,HATS-3,15.48,0.412109650826833,0.0,1648.0,0.0485,6351.0,1.209,3.2,0.21530962752920688
HATS-30 b,HATS-30,13.170575,0.4337285733810238,0.096,1414.0,0.04354,5943.0,1.0929999999999995,2.3,0.20462955861372356
HATS-31 b,HATS-31,18.38276,0.217527812528574,0.233,1823.0,0.0478,6050.0,1.275,4.3,0.1806933033060845
HATS-32 b,HATS-32,14.000041,0.4574248470388754,0.471,1437.0,0.04024,5700.0,1.099,3.5,0.16202595587243757
HATS-33 b,HATS-33,13.78707,0.5822156198526637,0.08,1429.0,0.03727,5659.0,1.062,3.0,0.2085151538983246
HATS-34 b,HATS-34,16.02887,0.3364722366212129,0.108,1445.0,0.03166,5380.0,0.955,7.7,0.2037038838050252
HATS-35 b,HATS-35,16.409976,0.3947411447451887,0.306,2037.0,0.03199,6300.0,1.3169999999999995,2.13,0.16899276869325489
HATS-36 b,HATS-36,12.92,1.1378330018213914,0.105,1203.0,0.0523,5950.0,1.1,0.62,0.181344631186463
HATS-37 A b,HATS-37 A,6.792654,0.4382549309311553,0.0,1085.0,0.04913,5326.0,0.8430000000000001,11.46,0.21758434399931748
HATS-38 b,HATS-38,6.882326,0.3386128011203239,0.0,1294.0,0.05036,5732.0,0.89,11.89,0.20167661720417296
HATS-39 b,HATS-39,17.59813,0.1839868361130158,0.275,1645.0,0.06007,6572.0,1.379,2.06,0.1699475258386589
HATS-4 b,HATS-4,11.433,0.9360933591703346,0.013,1315.0,0.0362,5403.0,1.001,2.1,0.22358472119801154
HATS-40 b,HATS-40,17.71022,0.3987761199573678,0.312,2101.0,0.04997,6460.0,1.561,2.07,0.1655346122936775
HATS-41 b,HATS-41,14.90797,1.8082887711792648,0.38,1710.0,0.0583,6424.0,1.496,1.34,0.1476754020962853
HATS-42 b,HATS-42,15.6926,0.6043159668533296,0.229,1856.0,0.03689,6060.0,1.2729999999999997,3.26,0.18101538378841595
HATS-43 b,HATS-43,13.22662,0.174793290373163,0.173,1003.0,0.04944,5099.0,0.8370000000000001,8.6,0.213050172803545
HATS-44 b,HATS-44,11.960003,0.4446858212614457,0.279,1161.0,0.03649,5080.0,0.86,9.7,0.17775851035986917
HATS-45 b,HATS-45,14.414774,0.3435897043900769,0.24,1518.0,0.05511,6450.0,1.2720000000000002,1.52,0.16730356896763354
HATS-46 b,HATS-46,10.121727,0.2468600779315258,0.559,1054.0,0.05367,5495.0,0.917,3.0,0.17475294604953284
HATS-47 b,HATS-47,12.520453,0.2859305394129746,0.088,852.9,0.04269,4512.0,0.6739999999999999,8.1,0.24553381595337137
HATS-48 A b,HATS-48 A,8.9672,0.4631048875545789,0.162,954.6,0.03769,4546.0,0.7279,11.97,0.192390921690622
HATS-49 b,HATS-49,8.574885,0.6861225656229808,0.071,834.8,0.04515,4405.0,0.7133,10.5,0.23443765095297892
HATS-5 b,HATS-5,10.223,0.3293037471426004,0.019,1025.0,0.0542,5304.0,0.9360000000000002,3.6,0.24100294902890093
HATS-50 b,HATS-50,12.66617,0.2851789422336624,0.516,1275.39,0.0504599999999999,5990.0,1.168,1.2,0.14467807626794688
HATS-51 b,HATS-51,15.80469,0.2926696139628199,0.33,1553.0,0.04639,5758.0,1.187,4.74,0.17306041669790156
HATS-52 b,HATS-52,15.490838,0.7227059828014898,0.246,1834.0,0.02498,6010.0,1.111,1.2,0.16340006373348587
HATS-53 b,HATS-53,15.02006,0.264669298142708,0.33,1312.0,0.04753,5644.0,0.964,9.0,0.1711652632180087
HATS-54 b,HATS-54,11.37711541,0.5709795465857378,0.0,1429.0,0.037,5621.0,1.05,7.96,0.22286566668685776
HATS-55 b,HATS-55,14.022459,0.461845441544272,0.092,1367.0,0.05412,6214.0,1.1955,0.4,0.1717122982436114
HATS-56 b,HATS-56,18.920792,0.1441003439737568,0.019,1902.0,0.06043,6536.0,1.573,1.894,0.20527049429649774
HATS-57 b,HATS-57,12.767051,1.2947271675944,0.028,1413.4,0.03493,5587.0,1.026,2.5,0.21829953336003025
HATS-58 A b,HATS-58 A,12.273855,0.6729444732424258,0.168,1721.0,0.05798,7175.0,1.461,0.31,0.13999528402052014
HATS-59 b,HATS-59,12.621334,0.5306282510621704,0.129,1128.0,0.0611199999999999,5670.0,1.038,4.3,0.21271720750407155
HATS-59 c,HATS-59,12.3,2.5572273113676265,0.083,175.9,2.5040000000000004,5670.0,1.038,4.3,0.36662114846430754
HATS-6 b,HATS-6,11.186582,0.3357576956833441,0.0,712.8,0.03623,3724.0,0.574,8.1,0.27607104685372874
HATS-60 b,HATS-60,12.923977,0.4298324645564588,0.191,1528.0,0.04708,5688.0,1.097,7.55,0.19012189906357305
HATS-61 b,HATS-61,13.394755,1.244154593958768,0.092,1226.1,0.07908,5542.0,1.076,8.9,0.2069141981835365
HATS-62 b,HATS-62,11.825495,0.0732504617395926,0.298,1237.0,0.04163,5416.0,0.8960000000000001,9.55,0.17393173263222428
HATS-63 b,HATS-63,13.529263,0.5128236264286637,0.136,1398.3,0.04026,5627.0,0.931,10.3,0.18481264292210714
HATS-64 b,HATS-64,18.819911,0.2191355299166709,0.151,1793.0,0.06562,6554.0,1.564,1.861,0.18239258236724776
HATS-65 b,HATS-65,16.824709,0.262364264467491,0.062,1634.0,0.0449699999999999,6277.0,1.2569999999999997,1.78,0.200251386483091
HATS-66 b,HATS-66,15.815899,1.205970806988609,0.064,1998.0,0.04714,6626.0,1.411,2.17,0.1983046407932709
HATS-67 b,HATS-67,18.887165,0.3177261938001576,0.057,2193.0,0.03032,6594.0,1.435,0.51,0.169922064840827
HATS-68 b,HATS-68,13.809488,0.6184236343640088,0.036,1741.0,0.05071,6147.0,1.351,3.02,0.21031182796584513
HATS-69 b,HATS-69,10.592505,0.3784364357202451,0.519,1295.7,0.03211,5137.0,0.8920000000000001,8.0,0.16113707731838697
HATS-7 b,HATS-7,6.310667,0.6043159668533296,0.17,1084.0,0.04012,4985.0,0.8489999999999999,7.8,0.21273665475115955
HATS-71 b,HATS-71,11.478016,0.3506568716131693,0.0,586.8,0.03745,3405.0,0.4861,3.2,0.31030050835833656
HATS-72 b,HATS-72,8.0973816,0.3442986728706769,0.013,739.3,0.0665169999999999,4656.1,0.7311,12.17,0.25776518497436773
HATS-74 A b,HATS-74 A,11.56766808,0.9707789171582246,0.044,895.1,0.02384,3776.9,0.601,11.0,0.2150370546668199
HATS-76 b,HATS-76,12.09449018,1.275362800412609,0.062,939.8,0.02658,4016.0,0.662,4.6,0.2287521148865328
HATS-77 b,HATS-77,13.05846252,0.7309245448939752,0.045,828.3,0.03607,4071.0,0.655,12.1,0.22422120979294308
HATS-8 b,HATS-8,9.785457,0.2303177550622101,0.376,1324.0,0.04667,5679.0,1.056,5.1,0.17318796351463794
HATS-9 b,HATS-9,13.85,0.4861230111256188,0.075,1746.0,0.0312,5599.0,1.1,10.8,0.18777445982517085
HD 100777 b,HD 100777,13.7,0.6070444815065336,0.38,665.2610000000001,1.06,5533.0,1.08,5.7,0.527904272263505
HD 101581 b,HIP 56998,0.956,1.824549292051045,0.007,834.0,0.046,4675.0,0.653,6.88,0.4498579327919613
HD 101581 c,HIP 56998,0.99,1.8421356765531216,0.014,747.0,0.0573,4675.0,0.653,6.88,0.4709206098555201
HD 10180 c,HD 10180,2.839553935,1.269760544863939,0.073,1049.8,0.06412,5911.0,1.06,4.3,0.2809262430075248
HD 10180 d,HD 10180,2.839553935,1.269760544863939,0.131,813.4,0.12859,5911.0,1.06,4.3,0.3070869530753506
HD 10180 e,HD 10180,5.39,0.6318035503188933,0.051,561.64,0.2699,5911.0,1.06,4.3,0.33823859118081456
HD 10180 f,HD 10180,5.24,0.6486726904581158,0.119,403.836,0.4929,5911.0,1.06,4.3,0.39137301427137317
HD 10180 g,HD 10180,2.839553935,1.269760544863939,0.263,485.5,1.427,5911.0,1.06,4.3,0.6571418403612261
HD 10180 h,HD 10180,9.4,0.3548733219921042,0.095,315.23,3.381,5911.0,1.06,4.3,0.37859676026279643
HD 101930 b,HD 101930,10.6,0.3126185577418125,0.11,396.248,0.3,5108.0,0.57,1.0,0.3687207430961566
HD 102117 b,HD 102117,8.47,0.3981047537018719,0.12,749.9,0.15,5655.0,1.06,10.0,0.2548880746094043
HD 102195 b,HD 102195,14.2,0.2231435513142097,0.0,1067.1,0.05,5301.0,0.76,2.4,0.24100367957935043
HD 102365 b,HD 102365,4.14,0.8064758658669486,0.34,426.3,0.4600000000000001,5630.0,0.8500000000000001,9.0,0.39113388373920854
HD 102843 b,HD 102843,13.1,0.245296355955343,0.11,175.82,4.074,5436.0,0.95,6.664,0.3334023330933251
HD 102956 b,HD 102956,13.8,0.4934759854308777,0.037,1535.846,0.0807,4985.0,1.6599999999999997,2.3,0.21022858186501012
HD 103197 b,HD 103197,5.83,0.5838901946229959,0.0,427.6,0.25,5250.0,0.8,9.1,0.38845086617547586
